,SkinID,Label,ITA,Wavelengths,Max,Min,FractionClipped,AnyClipping
1229,SKIN25,Neck,6.220000000000001,950,2485.5555555555557,1642.5555555555557,0.0,0.0
1242,SKIN25,Leg,23.5125,950,2552.777777777778,1624.0,0.0,0.0
1255,SKIN25,Forearm,17.05,950,2529.0,1808.3333333333333,0.0,0.0
1268,SKIN25,Forearm,22.184,950,2529.0,1808.3333333333333,0.0,0.0
1217,SKIN25,Bicep,25.374000000000002,980,2522.3333333333335,1776.3333333333333,0.0,0.0
1230,SKIN25,Neck,6.220000000000001,980,2510.6666666666665,1771.3333333333333,0.0,0.0
1243,SKIN25,Leg,23.5125,980,2582.8888888888887,1705.888888888889,0.0,0.0
1256,SKIN25,Forearm,17.05,980,2597.3333333333335,1879.0833333333333,0.0,0.0
1269,SKIN25,Forearm,22.184,980,2597.3333333333335,1879.0833333333333,0.0,0.0
1218,SKIN25,Bicep,25.374000000000002,1030,2326.4444444444443,1905.5555555555557,0.0,0.0
1231,SKIN25,Neck,6.220000000000001,1030,2325.4444444444443,1832.5555555555557,0.0,0.0
1244,SKIN25,Leg,23.5125,1030,2355.1111111111113,1811.7777777777778,0.0,0.0
1257,SKIN25,Forearm,17.05,1030,2361.0,1913.0833333333333,0.0,0.0
1270,SKIN25,Forearm,22.184,1030,2361.0,1913.0833333333333,0.0,0.0
1219,SKIN25,Bicep,25.374000000000002,1080,2312.4444444444443,1955.6666666666667,0.0,0.0
1232,SKIN25,Neck,6.220000000000001,1080,2302.3333333333335,1898.111111111111,0.0,0.0
1245,SKIN25,Leg,23.5125,1080,2311.0,1881.7777777777778,0.0,0.0
1258,SKIN25,Forearm,17.05,1080,2334.75,1948.8333333333333,0.0,0.0
1271,SKIN25,Forearm,22.184,1080,2334.75,1948.8333333333333,0.0,0.0
1220,SKIN25,Bicep,25.374000000000002,1100,2310.0,1948.5555555555557,0.0,0.0
1233,SKIN25,Neck,6.220000000000001,1100,2306.4444444444443,1926.888888888889,0.0,0.0
1246,SKIN25,Leg,23.5125,1100,2321.3333333333335,1899.5555555555557,0.0,0.0
1259,SKIN25,Forearm,17.05,1100,2348.4166666666665,1960.5,0.0,0.0
1272,SKIN25,Forearm,22.184,1100,2348.4166666666665,1960.5,0.0,0.0
1221,SKIN25,Bicep,25.374000000000002,1210,2615.5555555555557,1764.111111111111,0.0,0.0
1234,SKIN25,Neck,6.220000000000001,1210,2620.5555555555557,1715.4444444444443,0.0,0.0
1247,SKIN25,Leg,23.5125,1210,2622.5555555555557,1817.0,0.0,0.0
1260,SKIN25,Forearm,17.05,1210,2623.6666666666665,1793.0,0.0,0.0
1273,SKIN25,Forearm,22.184,1210,2623.6666666666665,1793.0,0.0,0.0
1274,SKIN26,Bicep,24.27,700,3902.1111111111113,0.0,0.00010314255617977527,1.0
1287,SKIN26,Neck,-6.95,700,4095.0,0.0,0.001355727215980025,1.0
1300,SKIN26,Leg,7.146000000000001,700,4095.0,0.0,0.001198940777153558,1.0
1313,SKIN26,Forearm,-0.504,700,4095.0,0.0,0.0011872366573033707,1.0
1275,SKIN26,Bicep,24.27,730,3644.3333333333335,31.444444444444443,3.0723314606741575e-05,0.6666666666666666
1288,SKIN26,Neck,-6.95,730,4095.0,0.0,0.0011650475967540574,1.0
1301,SKIN26,Leg,7.146000000000001,730,4095.0,0.0,0.0008992665418227218,1.0
1314,SKIN26,Forearm,-0.504,730,4095.0,0.0,0.0009659556413857676,1.0
1276,SKIN26,Bicep,24.27,760,3192.777777777778,330.0,2.4383583021223475e-07,0.1111111111111111
1289,SKIN26,Neck,-6.95,760,4095.0,0.0,0.0005037648252184769,1.0
1302,SKIN26,Leg,7.146000000000001,760,4095.0,0.0,0.0003391756398252184,1.0
1315,SKIN26,Forearm,-0.504,760,4095.0,0.0,0.0004798689138576778,1.0
1277,SKIN26,Bicep,24.27,800,2908.6666666666665,863.8888888888889,0.0,0.0
1290,SKIN26,Neck,-6.95,800,4077.4444444444443,0.0,9.412063046192259e-05,1.0
1303,SKIN26,Leg,7.146000000000001,800,4043.3333333333335,0.0,1.560549313358302e-05,1.0
1316,SKIN26,Forearm,-0.504,800,3879.5833333333335,0.0,0.0002876653206928839,1.0
1278,SKIN26,Bicep,24.27,850,2598.222222222222,1360.4444444444443,0.0,0.0
1291,SKIN26,Neck,-6.95,850,3470.1111111111113,470.44444444444446,0.0,0.0
1304,SKIN26,Leg,7.146000000000001,850,3266.222222222222,748.8888888888889,0.0,0.0
1317,SKIN26,Forearm,-0.504,850,3351.4166666666665,434.25,0.00011594393726591761,0.25
1279,SKIN26,Bicep,24.27,910,2427.4444444444443,1607.5555555555557,0.0,0.0
1292,SKIN26,Neck,-6.95,910,2826.222222222222,1157.5555555555557,0.0,0.0
1305,SKIN26,Leg,7.146000000000001,910,2633.4444444444443,1392.6666666666667,0.0,0.0
1318,SKIN26,Forearm,-0.504,910,2874.5,969.8333333333334,2.1945224719101123e-05,0.25
1280,SKIN26,Bicep,24.27,930,2545.4444444444443,1615.0,0.0,0.0
1293,SKIN26,Neck,-6.95,930,2704.222222222222,1274.2222222222222,0.0,0.0
1306,SKIN26,Leg,7.146000000000001,930,2573.8888888888887,1504.0,0.0,0.0
1319,SKIN26,Forearm,-0.504,930,2786.25,1063.0833333333333,1.2801381086142321e-05,0.25
1281,SKIN26,Bicep,24.27,950,2391.222222222222,1737.2222222222222,0.0,0.0
1294,SKIN26,Neck,-6.95,950,2719.3333333333335,1462.3333333333333,0.0,0.0
1307,SKIN26,Leg,7.146000000000001,950,2600.5555555555557,1639.3333333333333,0.0,0.0
1320,SKIN26,Forearm,-0.504,950,2758.6666666666665,1230.3333333333333,1.6458918539325845e-06,0.25
1282,SKIN26,Bicep,24.27,980,2437.4444444444443,1792.7777777777778,0.0,0.0
1295,SKIN26,Neck,-6.95,980,2677.6666666666665,1610.111111111111,0.0,0.0
1308,SKIN26,Leg,7.146000000000001,980,2632.0,1760.2222222222222,0.0,0.0
1321,SKIN26,Forearm,-0.504,980,2730.0833333333335,1484.9166666666667,0.0,0.0
1283,SKIN26,Bicep,24.27,1030,2324.0,1890.6666666666667,0.0,0.0
1296,SKIN26,Neck,-6.95,1030,2499.777777777778,1718.6666666666667,0.0,0.0
1309,SKIN26,Leg,7.146000000000001,1030,2402.6666666666665,1871.6666666666667,0.0,0.0
1322,SKIN26,Forearm,-0.504,1030,2500.5,1625.4166666666667,0.0,0.0
1284,SKIN26,Bicep,24.27,1080,2298.4444444444443,1942.888888888889,0.0,0.0
1297,SKIN26,Neck,-6.95,1080,2412.5555555555557,1809.7777777777778,0.0,0.0
1310,SKIN26,Leg,7.146000000000001,1080,2323.777777777778,1924.7777777777778,0.0,0.0
1323,SKIN26,Forearm,-0.504,1080,2434.25,1744.75,0.0,0.0
1285,SKIN26,Bicep,24.27,1100,2288.8888888888887,1947.6666666666667,0.0,0.0
1298,SKIN26,Neck,-6.95,1100,2403.4444444444443,1840.3333333333333,0.0,0.0
1311,SKIN26,Leg,7.146000000000001,1100,2329.222222222222,1940.3333333333333,0.0,0.0
1324,SKIN26,Forearm,-0.504,1100,2381.5833333333335,1813.5833333333333,0.0,0.0
1286,SKIN26,Bicep,24.27,1210,2600.0,1781.3333333333333,0.0,0.0
1299,SKIN26,Neck,-6.95,1210,2589.1111111111113,1813.7777777777778,0.0,0.0
1312,SKIN26,Leg,7.146000000000001,1210,2602.1111111111113,1846.5555555555557,0.0,0.0
1325,SKIN26,Forearm,-0.504,1210,2606.9166666666665,1766.0,0.0,0.0
1326,SKIN29,Bicep,-26.653999999999996,700,4095.0,0.0,0.0017270891853932585,1.0
1339,SKIN29,Neck,-33.977999999999994,700,4095.0,0.0,0.001989212702871411,1.0
1352,SKIN29,Leg,-34.814,700,4095.0,0.0,0.002335947253433208,1.0
1365,SKIN29,Forearm,-18.738,700,4095.0,0.0,0.0017406952247191012,1.0
1327,SKIN29,Bicep,-26.653999999999996,730,4095.0,0.0,0.0016619850187265918,1.0
1340,SKIN29,Neck,-33.977999999999994,730,4095.0,0.0,0.0017673220973782773,1.0
1353,SKIN29,Leg,-34.814,730,4095.0,0.0,0.0022537745786516852,1.0
1366,SKIN29,Forearm,-18.738,730,4095.0,0.0,0.0016022940074906368,1.0
1328,SKIN29,Bicep,-26.653999999999996,760,4095.0,0.0,0.001160170880149813,1.0
1341,SKIN29,Neck,-33.977999999999994,760,4095.0,0.0,0.0011769955524344568,1.0
1354,SKIN29,Leg,-34.814,760,4095.0,0.0,0.001696853542446941,1.0
1367,SKIN29,Forearm,-18.738,760,4095.0,0.0,0.0010403499531835205,1.0
1329,SKIN29,Bicep,-26.653999999999996,800,4095.0,0.0,0.0005995923064918852,1.0
1342,SKIN29,Neck,-33.977999999999994,800,4095.0,0.0,0.0006559183832709112,1.0
1355,SKIN29,Leg,-34.814,800,4095.0,0.0,0.0011748010299625468,1.0
1368,SKIN29,Forearm,-18.738,800,4095.0,0.0,0.0005511177434456928,1.0
1330,SKIN29,Bicep,-26.653999999999996,850,3716.222222222222,59.666666666666664,6.583567415730337e-06,0.4444444444444444
1343,SKIN29,Neck,-33.977999999999994,850,3919.6666666666665,0.0,2.4383583021223466e-05,1.0
1356,SKIN29,Leg,-34.814,850,4095.0,0.0,0.0001777563202247191,1.0
1369,SKIN29,Forearm,-18.738,850,3830.3333333333335,142.8,2.750468164794007e-05,0.5333333333333333
1331,SKIN29,Bicep,-26.653999999999996,910,2822.777777777778,964.6666666666666,0.0,0.0
1344,SKIN29,Neck,-33.977999999999994,910,2949.4444444444443,754.2222222222222,0.0,0.0
1357,SKIN29,Leg,-34.814,910,3433.1111111111113,704.8888888888889,0.0,0.0
1370,SKIN29,Forearm,-18.738,910,2970.8,891.8,0.0,0.0
1332,SKIN29,Bicep,-26.653999999999996,930,2619.0,1112.5555555555557,0.0,0.0
1345,SKIN29,Neck,-33.977999999999994,930,2701.8888888888887,953.0,0.0,0.0
1358,SKIN29,Leg,-34.814,930,3080.0,976.0,0.0,0.0
1371,SKIN29,Forearm,-18.738,930,2731.6666666666665,1095.5333333333333,0.0,0.0
1333,SKIN29,Bicep,-26.653999999999996,950,2671.222222222222,1398.888888888889,0.0,0.0
1346,SKIN29,Neck,-33.977999999999994,950,2761.3333333333335,1279.3333333333333,0.0,0.0
1359,SKIN29,Leg,-34.814,950,3108.5555555555557,1273.6666666666667,0.0,0.0
1372,SKIN29,Forearm,-18.738,950,2819.2,1379.4666666666667,0.0,0.0
1334,SKIN29,Bicep,-26.653999999999996,980,2629.0,1637.6666666666667,0.0,0.0
1347,SKIN29,Neck,-33.977999999999994,980,2702.222222222222,1573.6666666666667,0.0,0.0
1360,SKIN29,Leg,-34.814,980,2971.3333333333335,1611.888888888889,0.0,0.0
1373,SKIN29,Forearm,-18.738,980,2766.4,1660.3333333333333,0.0,0.0
1335,SKIN29,Bicep,-26.653999999999996,1030,2394.4444444444443,1791.4444444444443,0.0,0.0
1348,SKIN29,Neck,-33.977999999999994,1030,2432.1111111111113,1761.5555555555557,0.0,0.0
1361,SKIN29,Leg,-34.814,1030,2583.3333333333335,1773.2222222222222,0.0,0.0
1374,SKIN29,Forearm,-18.738,1030,2455.6666666666665,1766.6,0.0,0.0
1336,SKIN29,Bicep,-26.653999999999996,1080,2335.5555555555557,1888.7777777777778,0.0,0.0
1349,SKIN29,Neck,-33.977999999999994,1080,2348.5555555555557,1863.7777777777778,0.0,0.0
1362,SKIN29,Leg,-34.814,1080,2464.777777777778,1878.0,0.0,0.0
1375,SKIN29,Forearm,-18.738,1080,2374.133333333333,1861.9333333333334,0.0,0.0
1337,SKIN29,Bicep,-26.653999999999996,1100,2321.777777777778,1917.111111111111,0.0,0.0
1350,SKIN29,Neck,-33.977999999999994,1100,2356.6666666666665,1897.4444444444443,0.0,0.0
1363,SKIN29,Leg,-34.814,1100,2426.777777777778,1912.5555555555557,0.0,0.0
1376,SKIN29,Forearm,-18.738,1100,2367.6,1919.2666666666667,0.0,0.0
1338,SKIN29,Bicep,-26.653999999999996,1210,2582.5555555555557,1813.0,0.0,0.0
1351,SKIN29,Neck,-33.977999999999994,1210,2591.5555555555557,1810.7777777777778,0.0,0.0
1364,SKIN29,Leg,-34.814,1210,2596.222222222222,1912.2222222222222,0.0,0.0
1377,SKIN29,Forearm,-18.738,1210,2586.0,1804.6666666666667,0.0,0.0
1378,SKIN31,Bicep,-29.47,700,4095.0,0.0,0.0017853659488139828,1.0
1391,SKIN31,Neck,-53.40599999999999,700,4095.0,0.0,0.0023583801498127336,1.0
1404,SKIN31,Leg,-58.674,700,4095.0,0.0,0.0027343749999999994,1.0
1417,SKIN31,Forearm,-25.389999999999997,700,4095.0,0.0,0.0014685012874531835,1.0
1379,SKIN31,Bicep,-29.47,730,4095.0,0.0,0.0017604946941323348,1.0
1392,SKIN31,Neck,-53.40599999999999,730,4095.0,0.0,0.0022008622034956305,1.0
1405,SKIN31,Leg,-58.674,730,4095.0,0.0,0.0026878023564294636,1.0
1418,SKIN31,Forearm,-25.389999999999997,730,4095.0,0.0,0.0012772120786516854,1.0
1380,SKIN31,Bicep,-29.47,760,4095.0,0.0,0.0012686778245942572,1.0
1393,SKIN31,Neck,-53.40599999999999,760,4095.0,0.0,0.0016949028558052436,1.0
1406,SKIN31,Leg,-58.674,760,4095.0,0.0,0.002094549781523096,1.0
1419,SKIN31,Forearm,-25.389999999999997,760,4095.0,0.0,0.0007293129681647942,1.0
1381,SKIN31,Bicep,-29.47,800,4095.0,0.0,0.0007151704900124844,1.0
1394,SKIN31,Neck,-53.40599999999999,800,4095.0,0.0,0.001129203729712859,1.0
1407,SKIN31,Leg,-58.674,800,4095.0,0.0,0.0015920041354556803,1.0
1420,SKIN31,Forearm,-25.389999999999997,800,4095.0,0.0,0.0003630105922284644,1.0
1382,SKIN31,Bicep,-29.47,850,3800.6666666666665,3.4444444444444446,2.1701388888888886e-05,0.8888888888888888
1395,SKIN31,Neck,-53.40599999999999,850,4095.0,0.0,0.0001982385299625468,1.0
1408,SKIN31,Leg,-58.674,850,4095.0,0.0,0.000679326622971286,1.0
1421,SKIN31,Forearm,-25.389999999999997,850,3891.25,0.0,4.480483380149813e-05,1.0
1383,SKIN31,Bicep,-29.47,910,2824.8888888888887,862.7777777777778,0.0,0.0
1396,SKIN31,Neck,-53.40599999999999,910,3327.222222222222,613.1111111111111,0.0,0.0
1409,SKIN31,Leg,-58.674,910,3605.6666666666665,350.22222222222223,0.0,0.0
1422,SKIN31,Forearm,-25.389999999999997,910,2890.5833333333335,453.8333333333333,1.0972612359550563e-06,0.16666666666666666
1384,SKIN31,Bicep,-29.47,930,2598.6666666666665,1058.888888888889,0.0,0.0
1397,SKIN31,Neck,-53.40599999999999,930,2974.4444444444443,870.5555555555555,0.0,0.0
1410,SKIN31,Leg,-58.674,930,3224.3333333333335,711.2222222222222,0.0,0.0
1423,SKIN31,Forearm,-25.389999999999997,930,2669.3333333333335,650.75,0.0,0.0
1385,SKIN31,Bicep,-29.47,950,2693.4444444444443,1379.5555555555557,0.0,0.0
1398,SKIN31,Neck,-53.40599999999999,950,3044.0,1224.4444444444443,0.0,0.0
1411,SKIN31,Leg,-58.674,950,3199.222222222222,1086.6666666666667,0.0,0.0
1424,SKIN31,Forearm,-25.389999999999997,950,2756.0833333333335,1099.5,0.0,0.0
1386,SKIN31,Bicep,-29.47,980,2643.6666666666665,1654.888888888889,0.0,0.0
1399,SKIN31,Neck,-53.40599999999999,980,2927.1111111111113,1560.888888888889,0.0,0.0
1412,SKIN31,Leg,-58.674,980,3018.0,1499.888888888889,0.0,0.0
1425,SKIN31,Forearm,-25.389999999999997,980,2738.3333333333335,1502.0,0.0,0.0
1387,SKIN31,Bicep,-29.47,1030,2381.6666666666665,1801.4444444444443,0.0,0.0
1400,SKIN31,Neck,-53.40599999999999,1030,2514.5555555555557,1750.5555555555557,0.0,0.0
1413,SKIN31,Leg,-58.674,1030,2591.777777777778,1719.6666666666667,0.0,0.0
1426,SKIN31,Forearm,-25.389999999999997,1030,2394.6666666666665,1684.0833333333333,0.0,0.0
1388,SKIN31,Bicep,-29.47,1080,2325.1111111111113,1901.0,0.0,0.0
1401,SKIN31,Neck,-53.40599999999999,1080,2409.6666666666665,1867.111111111111,0.0,0.0
1414,SKIN31,Leg,-58.674,1080,2440.222222222222,1856.5555555555557,0.0,0.0
1427,SKIN31,Forearm,-25.389999999999997,1080,2329.1666666666665,1834.0,0.0,0.0
1389,SKIN31,Bicep,-29.47,1100,2320.8888888888887,1936.888888888889,0.0,0.0
1402,SKIN31,Neck,-53.40599999999999,1100,2393.222222222222,1910.0,0.0,0.0
1415,SKIN31,Leg,-58.674,1100,2416.5555555555557,1905.7777777777778,0.0,0.0
1428,SKIN31,Forearm,-25.389999999999997,1100,2326.0833333333335,1890.0,0.0,0.0
1390,SKIN31,Bicep,-29.47,1210,2568.0,1840.7777777777778,0.0,0.0
1403,SKIN31,Neck,-53.40599999999999,1210,2559.0,1869.3333333333333,0.0,0.0
1416,SKIN31,Leg,-58.674,1210,2554.1111111111113,1911.0,0.0,0.0
1429,SKIN31,Forearm,-25.389999999999997,1210,2664.1666666666665,1724.8333333333333,0.0,0.0
1430,SKIN32,Bicep,-1.302,700,4095.0,0.0,0.0011248146847690388,1.0
1443,SKIN32,Neck,0.07399999999999998,700,4095.0,0.0,0.0009804638732833957,1.0
1456,SKIN32,Leg,10.658,700,4095.0,0.0,0.0015229985955056181,1.0
1469,SKIN32,Forearm,2.946,700,4095.0,0.0,0.0006607341409176031,1.0
1431,SKIN32,Bicep,-1.302,730,4095.0,0.0,0.0009368172596754057,1.0
1444,SKIN32,Neck,0.07399999999999998,730,4095.0,0.0,0.0008814665262172284,1.0
1457,SKIN32,Leg,10.658,730,4095.0,0.0,0.0013457299469413235,1.0
1470,SKIN32,Forearm,2.946,730,4095.0,0.0,0.0005180901802434456,1.0
1432,SKIN32,Bicep,-1.302,760,4095.0,0.0,0.00028723860799001255,1.0
1445,SKIN32,Neck,0.07399999999999998,760,4095.0,0.0,0.00021993991885143574,1.0
1458,SKIN32,Leg,10.658,760,4095.0,0.0,0.000754184222846442,1.0
1471,SKIN32,Forearm,2.946,760,4073.5833333333335,0.0,0.00018013371956928837,1.0
1433,SKIN32,Bicep,-1.302,800,3939.0,92.11111111111111,1.3654806491885144e-05,0.7777777777777778
1446,SKIN32,Neck,0.07399999999999998,800,3832.222222222222,207.33333333333334,1.4630149812734083e-06,0.1111111111111111
1459,SKIN32,Leg,10.658,800,4093.8888888888887,0.0,0.00019384948501872658,1.0
1472,SKIN32,Forearm,2.946,800,3837.3333333333335,7.75,2.1213717228464416e-05,0.8333333333333334
1434,SKIN32,Bicep,-1.302,850,3216.1111111111113,898.3333333333334,0.0,0.0
1447,SKIN32,Neck,0.07399999999999998,850,3161.777777777778,998.6666666666666,0.0,0.0
1460,SKIN32,Leg,10.658,850,3531.5555555555557,544.2222222222222,0.0,0.0
1473,SKIN32,Forearm,2.946,850,3142.5833333333335,646.4166666666666,0.0,0.0
1435,SKIN32,Bicep,-1.302,910,2597.3333333333335,1454.2222222222222,0.0,0.0
1448,SKIN32,Neck,0.07399999999999998,910,2585.0,1480.2222222222222,0.0,0.0
1461,SKIN32,Leg,10.658,910,2736.3333333333335,1292.0,0.0,0.0
1474,SKIN32,Forearm,2.946,910,2545.3333333333335,1275.5833333333333,0.0,0.0
1436,SKIN32,Bicep,-1.302,930,2526.4444444444443,1570.5555555555557,0.0,0.0
1449,SKIN32,Neck,0.07399999999999998,930,2517.0,1572.7777777777778,0.0,0.0
1462,SKIN32,Leg,10.658,930,2584.3333333333335,1434.2222222222222,0.0,0.0
1475,SKIN32,Forearm,2.946,930,2554.5,1382.75,0.0,0.0
1437,SKIN32,Bicep,-1.302,950,2567.222222222222,1769.7777777777778,0.0,0.0
1450,SKIN32,Neck,0.07399999999999998,950,2573.4444444444443,1754.2222222222222,0.0,0.0
1463,SKIN32,Leg,10.658,950,2676.0,1665.111111111111,0.0,0.0
1476,SKIN32,Forearm,2.946,950,2541.5833333333335,1639.0833333333333,0.0,0.0
1438,SKIN32,Bicep,-1.302,980,2595.5555555555557,1864.111111111111,0.0,0.0
1451,SKIN32,Neck,0.07399999999999998,980,2618.1111111111113,1828.5555555555557,0.0,0.0
1464,SKIN32,Leg,10.658,980,2660.777777777778,1863.3333333333333,0.0,0.0
1477,SKIN32,Forearm,2.946,980,2588.0,1809.1666666666667,0.0,0.0
1439,SKIN32,Bicep,-1.302,1030,2364.6666666666665,1946.7777777777778,0.0,0.0
1452,SKIN32,Neck,0.07399999999999998,1030,2378.4444444444443,1910.0,0.0,0.0
1465,SKIN32,Leg,10.658,1030,2389.1111111111113,1927.888888888889,0.0,0.0
1478,SKIN32,Forearm,2.946,1030,2351.6666666666665,1883.25,0.0,0.0
1440,SKIN32,Bicep,-1.302,1080,2312.5555555555557,1983.7777777777778,0.0,0.0
1453,SKIN32,Neck,0.07399999999999998,1080,2325.777777777778,1964.4444444444443,0.0,0.0
1466,SKIN32,Leg,10.658,1080,2333.222222222222,1966.111111111111,0.0,0.0
1479,SKIN32,Forearm,2.946,1080,2301.5,1947.75,0.0,0.0
1441,SKIN32,Bicep,-1.302,1100,2322.222222222222,1991.5555555555557,0.0,0.0
1454,SKIN32,Neck,0.07399999999999998,1100,2316.6666666666665,1982.6666666666667,0.0,0.0
1467,SKIN32,Leg,10.658,1100,2343.3333333333335,1986.3333333333333,0.0,0.0
1480,SKIN32,Forearm,2.946,1100,2301.5,1970.9166666666667,0.0,0.0
1442,SKIN32,Bicep,-1.302,1210,2559.4444444444443,1879.3333333333333,0.0,0.0
1455,SKIN32,Neck,0.07399999999999998,1210,2533.3333333333335,1876.111111111111,0.0,0.0
1468,SKIN32,Leg,10.658,1210,2524.777777777778,1897.111111111111,0.0,0.0
1481,SKIN32,Forearm,2.946,1210,2586.5,1816.4166666666667,0.0,0.0
1482,SKIN35,Bicep,-39.70666666666667,700,4095.0,0.0,0.0018863139825218477,1.0
1495,SKIN35,Neck,-40.910000000000004,700,4095.0,0.0,0.002120884051186017,1.0
1508,SKIN35,Leg,-51.94333333333333,700,4095.0,0.0,0.002349845895755306,1.0
1521,SKIN35,Forearm,-35.45333333333333,700,4095.0,0.0,0.002000898066119274,1.0
1483,SKIN35,Bicep,-39.70666666666667,730,4095.0,0.0,0.002067240168539326,1.0
1496,SKIN35,Neck,-40.910000000000004,730,4095.0,0.0,0.0024712761392009985,1.0
1509,SKIN35,Leg,-51.94333333333333,730,4095.0,0.0,0.0027543695380774034,1.0
1522,SKIN35,Forearm,-35.45333333333333,730,4095.0,0.0,0.0023417242869490057,1.0
1484,SKIN35,Bicep,-39.70666666666667,760,4095.0,0.0,0.0017531796192259677,1.0
1497,SKIN35,Neck,-40.910000000000004,760,4095.0,0.0,0.002088210049937578,1.0
1510,SKIN35,Leg,-51.94333333333333,760,4095.0,0.0,0.0022623088327091137,1.0
1523,SKIN35,Forearm,-35.45333333333333,760,4095.0,0.0,0.0018913407519446843,1.0
1485,SKIN35,Bicep,-39.70666666666667,800,4095.0,0.0,0.0013345134987515607,1.0
1498,SKIN35,Neck,-40.910000000000004,800,4095.0,0.0,0.0016619850187265918,1.0
1511,SKIN35,Leg,-51.94333333333333,800,4095.0,0.0,0.0018238920099875157,1.0
1524,SKIN35,Forearm,-35.45333333333333,800,4095.0,0.0,0.0013692132130509937,1.0
1486,SKIN35,Bicep,-39.70666666666667,850,4095.0,0.0,0.00046109355493133584,1.0
1499,SKIN35,Neck,-40.910000000000004,850,4095.0,0.0,0.0007941732990012485,1.0
1512,SKIN35,Leg,-51.94333333333333,850,4095.0,0.0,0.0008917076310861424,1.0
1525,SKIN35,Forearm,-35.45333333333333,850,4095.0,0.0,0.00036513477744165937,1.0
1487,SKIN35,Bicep,-39.70666666666667,910,3425.222222222222,267.55555555555554,1.0728776529338325e-05,0.3333333333333333
1500,SKIN35,Neck,-40.910000000000004,910,3824.8888888888887,4.0,5.608224094881399e-06,0.7777777777777778
1513,SKIN35,Leg,-51.94333333333333,910,4066.5555555555557,0.0,2.1457553058676653e-05,1.0
1526,SKIN35,Forearm,-35.45333333333333,910,3488.769230769231,419.0769230769231,0.0,0.0
1488,SKIN35,Bicep,-39.70666666666667,930,3055.222222222222,464.0,7.315074906367041e-07,0.2222222222222222
1501,SKIN35,Neck,-40.910000000000004,930,3323.1111111111113,276.44444444444446,0.0,0.0
1514,SKIN35,Leg,-51.94333333333333,930,3612.3333333333335,192.88888888888889,0.0,0.0
1527,SKIN35,Forearm,-35.45333333333333,930,3080.0,721.2307692307693,0.0,0.0
1489,SKIN35,Bicep,-39.70666666666667,950,3030.777777777778,790.2222222222222,0.0,0.0
1502,SKIN35,Neck,-40.910000000000004,950,3371.3333333333335,755.1111111111111,0.0,0.0
1515,SKIN35,Leg,-51.94333333333333,950,3578.3333333333335,623.6666666666666,0.0,0.0
1528,SKIN35,Forearm,-35.45333333333333,950,3177.6923076923076,1069.076923076923,0.0,0.0
1490,SKIN35,Bicep,-39.70666666666667,980,2876.4444444444443,1255.0,0.0,0.0
1503,SKIN35,Neck,-40.910000000000004,980,3208.6666666666665,1274.5555555555557,0.0,0.0
1516,SKIN35,Leg,-51.94333333333333,980,3328.5555555555557,1202.7777777777778,0.0,0.0
1529,SKIN35,Forearm,-35.45333333333333,980,3107.4615384615386,1479.0,0.0,0.0
1491,SKIN35,Bicep,-39.70666666666667,1030,2522.5555555555557,1570.4444444444443,0.0,0.0
1504,SKIN35,Neck,-40.910000000000004,1030,2644.0,1579.5555555555557,0.0,0.0
1517,SKIN35,Leg,-51.94333333333333,1030,2732.777777777778,1564.0,0.0,0.0
1530,SKIN35,Forearm,-35.45333333333333,1030,2590.0,1698.7692307692307,0.0,0.0
1492,SKIN35,Bicep,-39.70666666666667,1080,2401.222222222222,1764.111111111111,0.0,0.0
1505,SKIN35,Neck,-40.910000000000004,1080,2504.1111111111113,1732.5555555555557,0.0,0.0
1518,SKIN35,Leg,-51.94333333333333,1080,2568.5555555555557,1725.2222222222222,0.0,0.0
1531,SKIN35,Forearm,-35.45333333333333,1080,2466.6153846153848,1812.1538461538462,0.0,0.0
1493,SKIN35,Bicep,-39.70666666666667,1100,2395.777777777778,1817.4444444444443,0.0,0.0
1506,SKIN35,Neck,-40.910000000000004,1100,2495.6666666666665,1802.2222222222222,0.0,0.0
1519,SKIN35,Leg,-51.94333333333333,1100,2523.4444444444443,1819.6666666666667,0.0,0.0
1532,SKIN35,Forearm,-35.45333333333333,1100,2453.6923076923076,1880.923076923077,0.0,0.0
1494,SKIN35,Bicep,-39.70666666666667,1210,2826.4444444444443,1683.5555555555557,0.0,0.0
1507,SKIN35,Neck,-40.910000000000004,1210,2787.4444444444443,1722.888888888889,0.0,0.0
1520,SKIN35,Leg,-51.94333333333333,1210,2874.3333333333335,1793.888888888889,0.0,0.0
1533,SKIN35,Forearm,-35.45333333333333,1210,2843.4615384615386,1763.4615384615386,0.0,0.0
1534,SKIN38,Bicep,-63.59,700,4095.0,0.0,0.0020348100031210986,1.0
1547,SKIN38,Neck,-67.30666666666666,700,4095.0,0.0,0.0021752594413233456,1.0
1560,SKIN38,Leg,-66.89,700,4095.0,0.0,0.002356429463171036,1.0
1573,SKIN38,Forearm,-42.13,700,4095.0,0.0,0.0019481873244382025,1.0
1535,SKIN38,Bicep,-63.59,730,4095.0,0.0,0.002504193976279651,1.0
1548,SKIN38,Neck,-67.30666666666666,730,4095.0,0.0,0.0026590297284644192,1.0
1561,SKIN38,Leg,-66.89,730,4095.0,0.0,0.002785336688514357,1.0
1574,SKIN38,Forearm,-42.13,730,4095.0,0.0,0.002417632256554307,1.0
